period,stateId,stateDescription,producertypeid,producerTypeDescription,energysourceid,energySourceDescription,capability,capability-units
2024,OK,Oklahoma,EU,Electric Utilities,NGCC,Natural Gas - CC,4217.3,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,NGGT,Natural Gas - GT,1653.2,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,NGIC,Natural Gas - IC,159.1,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,NGST,Natural Gas - ST,5320.5,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,PET,Petroleum,35.9,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,PETIC,Petroleum - IC,35.9,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,SOL,Solar,51.5,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,SOLPV,Solar - PV,51.5,megawatts
2024,OK,Oklahoma,EU,Electric Utilities,WND,Wind,2287.8,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,ALL,All,13848.5,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,BAT,Battery,10.0,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,NG,Natural Gas,3170.6,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,NGCC,Natural Gas - CC,3082.4,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,NGIC,Natural Gas - IC,3.9,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,NGST,Natural Gas - ST,84.3,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,OBM,Other Biomass,18.4,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,PET,Petroleum,9.3,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,PETIC,Petroleum - IC,9.3,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,SOL,Solar,122.0,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,SOLPV,Solar - PV,122.0,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,WND,Wind,10460.4,megawatts
2024,OK,Oklahoma,IPP,Independent Power Producers,WOO,Wood,57.8,megawatts
2024,OK,Oklahoma,TOT,All sectors,ALL,All,31906.6,megawatts
2024,OK,Oklahoma,TOT,All sectors,BAT,Battery,10.0,megawatts
2024,OK,Oklahoma,TOT,All sectors,COL,Coal,3258.9,megawatts
2024,OK,Oklahoma,TOT,All sectors,HPS,Pumped Storage,241.5,megawatts
2024,OK,Oklahoma,TOT,All sectors,HYC,Hydroelectric,832.4,megawatts
2024,OK,Oklahoma,TOT,All sectors,NG,Natural Gas,14520.7,megawatts
2024,OK,Oklahoma,TOT,All sectors,NGCC,Natural Gas - CC,7299.7,megawatts
2024,OK,Oklahoma,TOT,All sectors,NGGT,Natural Gas - GT,1653.2,megawatts
2024,OK,Oklahoma,TOT,All sectors,NGIC,Natural Gas - IC,163.0,megawatts
2024,OK,Oklahoma,TOT,All sectors,NGST,Natural Gas - ST,5404.8,megawatts
2024,OK,Oklahoma,TOT,All sectors,OBM,Other Biomass,18.4,megawatts
2024,OK,Oklahoma,TOT,All sectors,PET,Petroleum,45.2,megawatts
2024,OK,Oklahoma,TOT,All sectors,PETIC,Petroleum - IC,45.2,megawatts
2024,OK,Oklahoma,TOT,All sectors,SOL,Solar,173.5,megawatts
2024,OK,Oklahoma,TOT,All sectors,SOLPV,Solar - PV,173.5,megawatts
2024,OK,Oklahoma,TOT,All sectors,WND,Wind,12748.2,megawatts
2024,OK,Oklahoma,TOT,All sectors,WOO,Wood,57.8,megawatts
2024,OR,Oregon,EU,Electric Utilities,ALL,All,11010.6,megawatts
2024,OR,Oregon,EU,Electric Utilities,BAT,Battery,92.0,megawatts
2024,OR,Oregon,EU,Electric Utilities,GEO,Geothermal,1.8,megawatts
2024,OR,Oregon,EU,Electric Utilities,HYC,Hydroelectric,8194.5,megawatts
2024,OR,Oregon,EU,Electric Utilities,NG,Natural Gas,2059.9,megawatts
2024,OR,Oregon,EU,Electric Utilities,NGCC,Natural Gas - CC,1811.5,megawatts
2024,OR,Oregon,EU,Electric Utilities,NGGT,Natural Gas - GT,24.0,megawatts
2024,OR,Oregon,EU,Electric Utilities,NGIC,Natural Gas - IC,224.4,megawatts
2024,OR,Oregon,EU,Electric Utilities,OBM,Other Biomass,8.8,megawatts
2024,OR,Oregon,EU,Electric Utilities,SOL,Solar,3.4,megawatts
2024,OR,Oregon,EU,Electric Utilities,SOLPV,Solar - PV,3.4,megawatts
2024,OR,Oregon,EU,Electric Utilities,WND,Wind,650.2,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,ALL,All,6681.1,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,BAT,Battery,230.0,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,GEO,Geothermal,17.7,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,HYC,Hydroelectric,69.7,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,NG,Natural Gas,1702.5,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,NGCC,Natural Gas - CC,1597.7,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,NGGT,Natural Gas - GT,100.0,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,NGIC,Natural Gas - IC,4.8,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,OBM,Other Biomass,43.8,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,PET,Petroleum,6.6,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,PETIC,Petroleum - IC,6.6,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,SOL,Solar,1048.3,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,SOLPV,Solar - PV,1048.3,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,WND,Wind,3320.2,megawatts
2024,OR,Oregon,IPP,Independent Power Producers,WOO,Wood,242.3,megawatts
2024,OR,Oregon,TOT,All sectors,ALL,All,17691.7,megawatts
2024,OR,Oregon,TOT,All sectors,BAT,Battery,322.0,megawatts
2024,OR,Oregon,TOT,All sectors,GEO,Geothermal,19.5,megawatts
2024,OR,Oregon,TOT,All sectors,HYC,Hydroelectric,8264.2,megawatts
2024,OR,Oregon,TOT,All sectors,NG,Natural Gas,3762.4,megawatts
2024,OR,Oregon,TOT,All sectors,NGCC,Natural Gas - CC,3409.2,megawatts
2024,OR,Oregon,TOT,All sectors,NGGT,Natural Gas - GT,124.0,megawatts
2024,OR,Oregon,TOT,All sectors,NGIC,Natural Gas - IC,229.2,megawatts
2024,OR,Oregon,TOT,All sectors,OBM,Other Biomass,52.6,megawatts
2024,OR,Oregon,TOT,All sectors,PET,Petroleum,6.6,megawatts
2024,OR,Oregon,TOT,All sectors,PETIC,Petroleum - IC,6.6,megawatts
2024,OR,Oregon,TOT,All sectors,SOL,Solar,1051.7,megawatts
2024,OR,Oregon,TOT,All sectors,SOLPV,Solar - PV,1051.7,megawatts
2024,OR,Oregon,TOT,All sectors,WND,Wind,3970.4,megawatts
2024,OR,Oregon,TOT,All sectors,WOO,Wood,242.3,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,ALL,All,86.3,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,HYC,Hydroelectric,8.4,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,NG,Natural Gas,30.3,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,NGIC,Natural Gas - IC,30.3,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,PET,Petroleum,47.6,megawatts
2024,PA,Pennsylvania,EU,Electric Utilities,PETIC,Petroleum - IC,47.6,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,ALL,All,48769.4,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,BAT,Battery,34.6,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,COL,Coal,5382.6,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,HPS,Pumped Storage,1491.5,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,HYC,Hydroelectric,921.1,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NG,Natural Gas,26792.9,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NGCC,Natural Gas - CC,19001.0,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NGGT,Natural Gas - GT,1912.5,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NGIC,Natural Gas - IC,232.3,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NGST,Natural Gas - ST,5647.1,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,NUC,Nuclear,9896.0,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,OBM,Other Biomass,351.6,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,OOG,Other Gas,85.9,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,OT,Other,20.0,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,PET,Petroleum,1286.5,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,PETGT,Petroleum - GT,1233.2,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,PETIC,Petroleum - IC,53.3,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,SOL,Solar,873.9,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,SOLPV,Solar - PV,873.9,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,WND,Wind,1552.6,megawatts
2024,PA,Pennsylvania,IPP,Independent Power Producers,WOO,Wood,80.2,megawatts
2024,PA,Pennsylvania,TOT,All sectors,ALL,All,48855.7,megawatts
2024,PA,Pennsylvania,TOT,All sectors,BAT,Battery,34.6,megawatts
2024,PA,Pennsylvania,TOT,All sectors,COL,Coal,5382.6,megawatts
2024,PA,Pennsylvania,TOT,All sectors,HPS,Pumped Storage,1491.5,megawatts
2024,PA,Pennsylvania,TOT,All sectors,HYC,Hydroelectric,929.5,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NG,Natural Gas,26823.2,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NGCC,Natural Gas - CC,19001.0,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NGGT,Natural Gas - GT,1912.5,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NGIC,Natural Gas - IC,262.6,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NGST,Natural Gas - ST,5647.1,megawatts
2024,PA,Pennsylvania,TOT,All sectors,NUC,Nuclear,9896.0,megawatts
2024,PA,Pennsylvania,TOT,All sectors,OBM,Other Biomass,351.6,megawatts
2024,PA,Pennsylvania,TOT,All sectors,OOG,Other Gas,85.9,megawatts
2024,PA,Pennsylvania,TOT,All sectors,OT,Other,20.0,megawatts
2024,PA,Pennsylvania,TOT,All sectors,PET,Petroleum,1334.1,megawatts
2024,PA,Pennsylvania,TOT,All sectors,PETGT,Petroleum - GT,1233.2,megawatts
2024,PA,Pennsylvania,TOT,All sectors,PETIC,Petroleum - IC,100.9,megawatts
2024,PA,Pennsylvania,TOT,All sectors,SOL,Solar,873.9,megawatts
2024,PA,Pennsylvania,TOT,All sectors,SOLPV,Solar - PV,873.9,megawatts
2024,PA,Pennsylvania,TOT,All sectors,WND,Wind,1552.6,megawatts
2024,PA,Pennsylvania,TOT,All sectors,WOO,Wood,80.2,megawatts
2024,RI,Rhode Island,EU,Electric Utilities,ALL,All,7.1,megawatts
2024,RI,Rhode Island,EU,Electric Utilities,PET,Petroleum,7.1,megawatts
2024,RI,Rhode Island,EU,Electric Utilities,PETIC,Petroleum - IC,7.1,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,ALL,All,2314.6,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,BAT,Battery,3.0,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,HYC,Hydroelectric,2.7,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,NG,Natural Gas,1773.0,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,NGCC,Natural Gas - CC,1735.2,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,NGGT,Natural Gas - GT,12.4,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,NGIC,Natural Gas - IC,14.5,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,NGST,Natural Gas - ST,10.9,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,OBM,Other Biomass,40.1,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,SOL,Solar,418.5,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,SOLPV,Solar - PV,418.5,megawatts
2024,RI,Rhode Island,IPP,Independent Power Producers,WND,Wind,77.3,megawatts
2024,RI,Rhode Island,TOT,All sectors,ALL,All,2321.7,megawatts
2024,RI,Rhode Island,TOT,All sectors,BAT,Battery,3.0,megawatts
2024,RI,Rhode Island,TOT,All sectors,HYC,Hydroelectric,2.7,megawatts
2024,RI,Rhode Island,TOT,All sectors,NG,Natural Gas,1773.0,megawatts
2024,RI,Rhode Island,TOT,All sectors,NGCC,Natural Gas - CC,1735.2,megawatts
2024,RI,Rhode Island,TOT,All sectors,NGGT,Natural Gas - GT,12.4,megawatts
2024,RI,Rhode Island,TOT,All sectors,NGIC,Natural Gas - IC,14.5,megawatts
2024,RI,Rhode Island,TOT,All sectors,NGST,Natural Gas - ST,10.9,megawatts
2024,RI,Rhode Island,TOT,All sectors,OBM,Other Biomass,40.1,megawatts
2024,RI,Rhode Island,TOT,All sectors,PET,Petroleum,7.1,megawatts
2024,RI,Rhode Island,TOT,All sectors,PETIC,Petroleum - IC,7.1,megawatts
2024,RI,Rhode Island,TOT,All sectors,SOL,Solar,418.5,megawatts
2024,RI,Rhode Island,TOT,All sectors,SOLPV,Solar - PV,418.5,megawatts
2024,RI,Rhode Island,TOT,All sectors,WND,Wind,77.3,megawatts
2024,SC,South Carolina,EU,Electric Utilities,ALL,All,21521.7,megawatts
2024,SC,South Carolina,EU,Electric Utilities,COL,Coal,4754.0,megawatts
2024,SC,South Carolina,EU,Electric Utilities,HPS,Pumped Storage,3036.0,megawatts
2024,SC,South Carolina,EU,Electric Utilities,HYC,Hydroelectric,1262.7,megawatts
2024,SC,South Carolina,EU,Electric Utilities,NG,Natural Gas,5599.9,megawatts
2024,SC,South Carolina,EU,Electric Utilities,NGCC,Natural Gas - CC,3166.0,megawatts
2024,SC,South Carolina,EU,Electric Utilities,NGGT,Natural Gas - GT,1673.9,megawatts
2024,SC,South Carolina,EU,Electric Utilities,NGST,Natural Gas - ST,760.0,megawatts
2024,SC,South Carolina,EU,Electric Utilities,NUC,Nuclear,6600.3,megawatts
2024,SC,South Carolina,EU,Electric Utilities,OBM,Other Biomass,30.1,megawatts
2024,SC,South Carolina,EU,Electric Utilities,PET,Petroleum,233.9,megawatts
2024,SC,South Carolina,EU,Electric Utilities,PETGT,Petroleum - GT,183.0,megawatts
2024,SC,South Carolina,EU,Electric Utilities,PETIC,Petroleum - IC,50.9,megawatts
2024,SC,South Carolina,EU,Electric Utilities,SOL,Solar,4.8,megawatts
2024,SC,South Carolina,EU,Electric Utilities,SOLPV,Solar - PV,4.8,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,ALL,All,3183.9,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,BAT,Battery,88.0,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,HYC,Hydroelectric,31.3,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,NG,Natural Gas,980.7,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,NGCC,Natural Gas - CC,86.0,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,NGGT,Natural Gas - GT,874.7,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,NGST,Natural Gas - ST,20.0,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,OBM,Other Biomass,10.0,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,PET,Petroleum,9.6,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,PETIC,Petroleum - IC,9.6,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,SOL,Solar,1641.9,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,SOLPV,Solar - PV,1641.9,megawatts
2024,SC,South Carolina,IPP,Independent Power Producers,WOO,Wood,422.4,megawatts
2024,SC,South Carolina,TOT,All sectors,ALL,All,24705.6,megawatts
2024,SC,South Carolina,TOT,All sectors,BAT,Battery,88.0,megawatts
2024,SC,South Carolina,TOT,All sectors,COL,Coal,4754.0,megawatts
2024,SC,South Carolina,TOT,All sectors,HPS,Pumped Storage,3036.0,megawatts
2024,SC,South Carolina,TOT,All sectors,HYC,Hydroelectric,1294.0,megawatts
2024,SC,South Carolina,TOT,All sectors,NG,Natural Gas,6580.6,megawatts
2024,SC,South Carolina,TOT,All sectors,NGCC,Natural Gas - CC,3252.0,megawatts
2024,SC,South Carolina,TOT,All sectors,NGGT,Natural Gas - GT,2548.6,megawatts
2024,SC,South Carolina,TOT,All sectors,NGST,Natural Gas - ST,780.0,megawatts
2024,SC,South Carolina,TOT,All sectors,NUC,Nuclear,6600.3,megawatts
2024,SC,South Carolina,TOT,All sectors,OBM,Other Biomass,40.1,megawatts
2024,SC,South Carolina,TOT,All sectors,PET,Petroleum,243.5,megawatts
2024,SC,South Carolina,TOT,All sectors,PETGT,Petroleum - GT,183.0,megawatts
2024,SC,South Carolina,TOT,All sectors,PETIC,Petroleum - IC,60.5,megawatts
2024,SC,South Carolina,TOT,All sectors,SOL,Solar,1646.7,megawatts
2024,SC,South Carolina,TOT,All sectors,SOLPV,Solar - PV,1646.7,megawatts
2024,SC,South Carolina,TOT,All sectors,WOO,Wood,422.4,megawatts
2024,SD,South Dakota,EU,Electric Utilities,ALL,All,4291.6,megawatts
2024,SD,South Dakota,EU,Electric Utilities,COL,Coal,477.3,megawatts
2024,SD,South Dakota,EU,Electric Utilities,HYC,Hydroelectric,1598.0,megawatts
2024,SD,South Dakota,EU,Electric Utilities,NG,Natural Gas,1268.6,megawatts
2024,SD,South Dakota,EU,Electric Utilities,NGCC,Natural Gas - CC,295.0,megawatts
2024,SD,South Dakota,EU,Electric Utilities,NGGT,Natural Gas - GT,909.7,megawatts
2024,SD,South Dakota,EU,Electric Utilities,NGIC,Natural Gas - IC,63.9,megawatts
2024,SD,South Dakota,EU,Electric Utilities,PET,Petroleum,205.9,megawatts
2024,SD,South Dakota,EU,Electric Utilities,PETGT,Petroleum - GT,179.4,megawatts
2024,SD,South Dakota,EU,Electric Utilities,PETIC,Petroleum - IC,26.5,megawatts
2024,SD,South Dakota,EU,Electric Utilities,WND,Wind,741.8,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,ALL,All,2934.4,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,BAT,Battery,0.8,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,NG,Natural Gas,7.5,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,NGST,Natural Gas - ST,7.5,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,PET,Petroleum,3.2,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,PETIC,Petroleum - IC,3.2,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,SOL,Solar,209.0,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,SOLPV,Solar - PV,209.0,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,WND,Wind,2708.5,megawatts
2024,SD,South Dakota,IPP,Independent Power Producers,WOO,Wood,5.4,megawatts
2024,SD,South Dakota,TOT,All sectors,ALL,All,7226.0,megawatts
2024,SD,South Dakota,TOT,All sectors,BAT,Battery,0.8,megawatts
2024,SD,South Dakota,TOT,All sectors,COL,Coal,477.3,megawatts
2024,SD,South Dakota,TOT,All sectors,HYC,Hydroelectric,1598.0,megawatts
2024,SD,South Dakota,TOT,All sectors,NG,Natural Gas,1276.1,megawatts
2024,SD,South Dakota,TOT,All sectors,NGCC,Natural Gas - CC,295.0,megawatts
2024,SD,South Dakota,TOT,All sectors,NGGT,Natural Gas - GT,909.7,megawatts
2024,SD,South Dakota,TOT,All sectors,NGIC,Natural Gas - IC,63.9,megawatts
2024,SD,South Dakota,TOT,All sectors,NGST,Natural Gas - ST,7.5,megawatts
2024,SD,South Dakota,TOT,All sectors,PET,Petroleum,209.1,megawatts
2024,SD,South Dakota,TOT,All sectors,PETGT,Petroleum - GT,179.4,megawatts
2024,SD,South Dakota,TOT,All sectors,PETIC,Petroleum - IC,29.7,megawatts
2024,SD,South Dakota,TOT,All sectors,SOL,Solar,209.0,megawatts
2024,SD,South Dakota,TOT,All sectors,SOLPV,Solar - PV,209.0,megawatts
2024,SD,South Dakota,TOT,All sectors,WND,Wind,3450.3,megawatts
2024,SD,South Dakota,TOT,All sectors,WOO,Wood,5.4,megawatts
2024,TN,Tennessee,EU,Electric Utilities,ALL,All,19383.4,megawatts
2024,TN,Tennessee,EU,Electric Utilities,COL,Coal,4593.0,megawatts
2024,TN,Tennessee,EU,Electric Utilities,HPS,Pumped Storage,1616.3,megawatts
2024,TN,Tennessee,EU,Electric Utilities,HYC,Hydroelectric,2401.6,megawatts
2024,TN,Tennessee,EU,Electric Utilities,NG,Natural Gas,5777.5,megawatts
2024,TN,Tennessee,EU,Electric Utilities,NGCC,Natural Gas - CC,2455.1,megawatts
2024,TN,Tennessee,EU,Electric Utilities,NGGT,Natural Gas - GT,3322.4,megawatts
2024,TN,Tennessee,EU,Electric Utilities,NUC,Nuclear,4522.7,megawatts
2024,TN,Tennessee,EU,Electric Utilities,OBM,Other Biomass,1.8,megawatts
2024,TN,Tennessee,EU,Electric Utilities,PET,Petroleum,466.8,megawatts
2024,TN,Tennessee,EU,Electric Utilities,PETGT,Petroleum - GT,427.2,megawatts
2024,TN,Tennessee,EU,Electric Utilities,PETIC,Petroleum - IC,39.6,megawatts
2024,TN,Tennessee,EU,Electric Utilities,SOL,Solar,1.6,megawatts
2024,TN,Tennessee,EU,Electric Utilities,SOLPV,Solar - PV,1.6,megawatts
2024,TN,Tennessee,EU,Electric Utilities,WND,Wind,2.1,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,ALL,All,1221.8,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,COL,Coal,110.5,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,HYC,Hydroelectric,207.0,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,NG,Natural Gas,216.4,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,NGGT,Natural Gas - GT,82.9,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,NGIC,Natural Gas - IC,3.2,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,NGST,Natural Gas - ST,130.3,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,OBM,Other Biomass,12.4,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,PET,Petroleum,3.6,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,PETIC,Petroleum - IC,3.6,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,SOL,Solar,599.4,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,SOLPV,Solar - PV,599.4,megawatts
2024,TN,Tennessee,IPP,Independent Power Producers,WOO,Wood,72.5,megawatts
2024,TN,Tennessee,TOT,All sectors,ALL,All,20605.2,megawatts
2024,TN,Tennessee,TOT,All sectors,COL,Coal,4703.5,megawatts
2024,TN,Tennessee,TOT,All sectors,HPS,Pumped Storage,1616.3,megawatts
2024,TN,Tennessee,TOT,All sectors,HYC,Hydroelectric,2608.6,megawatts
2024,TN,Tennessee,TOT,All sectors,NG,Natural Gas,5993.9,megawatts
2024,TN,Tennessee,TOT,All sectors,NGCC,Natural Gas - CC,2455.1,megawatts
2024,TN,Tennessee,TOT,All sectors,NGGT,Natural Gas - GT,3405.3,megawatts
2024,TN,Tennessee,TOT,All sectors,NGIC,Natural Gas - IC,3.2,megawatts
2024,TN,Tennessee,TOT,All sectors,NGST,Natural Gas - ST,130.3,megawatts
2024,TN,Tennessee,TOT,All sectors,NUC,Nuclear,4522.7,megawatts
2024,TN,Tennessee,TOT,All sectors,OBM,Other Biomass,14.2,megawatts
2024,TN,Tennessee,TOT,All sectors,PET,Petroleum,470.4,megawatts
2024,TN,Tennessee,TOT,All sectors,PETGT,Petroleum - GT,427.2,megawatts
2024,TN,Tennessee,TOT,All sectors,PETIC,Petroleum - IC,43.2,megawatts
2024,TN,Tennessee,TOT,All sectors,SOL,Solar,601.0,megawatts
2024,TN,Tennessee,TOT,All sectors,SOLPV,Solar - PV,601.0,megawatts
2024,TN,Tennessee,TOT,All sectors,WND,Wind,2.1,megawatts
2024,TN,Tennessee,TOT,All sectors,WOO,Wood,72.5,megawatts
2024,TX,Texas,EU,Electric Utilities,ALL,All,28840.6,megawatts
2024,TX,Texas,EU,Electric Utilities,BAT,Battery,11.5,megawatts
2024,TX,Texas,EU,Electric Utilities,COL,Coal,6097.0,megawatts
2024,TX,Texas,EU,Electric Utilities,HYC,Hydroelectric,706.1,megawatts
2024,TX,Texas,EU,Electric Utilities,NG,Natural Gas,21386.4,megawatts
2024,TX,Texas,EU,Electric Utilities,NGCC,Natural Gas - CC,8113.2,megawatts
2024,TX,Texas,EU,Electric Utilities,NGGT,Natural Gas - GT,3973.9,megawatts
2024,TX,Texas,EU,Electric Utilities,NGIC,Natural Gas - IC,835.8,megawatts
2024,TX,Texas,EU,Electric Utilities,NGST,Natural Gas - ST,8463.5,megawatts
2024,TX,Texas,EU,Electric Utilities,OT,Other,5.0,megawatts
2024,TX,Texas,EU,Electric Utilities,PET,Petroleum,72.3,megawatts
2024,TX,Texas,EU,Electric Utilities,PETIC,Petroleum - IC,8.3,megawatts
2024,TX,Texas,EU,Electric Utilities,PETST,Petroleum - ST,64.0,megawatts
2024,TX,Texas,EU,Electric Utilities,SOL,Solar,9.0,megawatts
2024,TX,Texas,EU,Electric Utilities,SOLPV,Solar - PV,9.0,megawatts
2024,TX,Texas,EU,Electric Utilities,WND,Wind,406.8,megawatts
2024,TX,Texas,EU,Electric Utilities,WOO,Wood,146.5,megawatts
2024,TX,Texas,IPP,Independent Power Producers,ALL,All,139475.9,megawatts
2024,TX,Texas,IPP,Independent Power Producers,BAT,Battery,7893.5,megawatts
2024,TX,Texas,IPP,Independent Power Producers,COL,Coal,10186.6,megawatts
2024,TX,Texas,IPP,Independent Power Producers,HYC,Hydroelectric,7.3,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NG,Natural Gas,51256.3,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NGCC,Natural Gas - CC,35018.6,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NGGT,Natural Gas - GT,8272.5,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NGIC,Natural Gas - IC,291.5,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NGST,Natural Gas - ST,7673.7,megawatts
2024,TX,Texas,IPP,Independent Power Producers,NUC,Nuclear,4980.0,megawatts
2024,TX,Texas,IPP,Independent Power Producers,OBM,Other Biomass,26.4,megawatts
2024,TX,Texas,IPP,Independent Power Producers,OOG,Other Gas,177.1,megawatts
2024,TX,Texas,IPP,Independent Power Producers,OT,Other,219.0,megawatts
2024,TX,Texas,IPP,Independent Power Producers,PET,Petroleum,631.7,megawatts
2024,TX,Texas,IPP,Independent Power Producers,PETGT,Petroleum - GT,397.0,megawatts
2024,TX,Texas,IPP,Independent Power Producers,PETIC,Petroleum - IC,170.9,megawatts
2024,TX,Texas,IPP,Independent Power Producers,PETST,Petroleum - ST,63.8,megawatts
2024,TX,Texas,IPP,Independent Power Producers,SOL,Solar,22364.2,megawatts
