gid_0,gid_1,name_0,name_1,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
LIE,LIE.5_1,Liechtenstein,Planken,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
LIE,LIE.6_1,Liechtenstein,Ruggell,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
LIE,LIE.7_1,Liechtenstein,Schaan,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
LIE,LIE.8_1,Liechtenstein,Schellenberg,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
LIE,LIE.9_1,Liechtenstein,Triesen,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MKD,MKD.1_1,Macedonia,Aerodrom,bws,Dom,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MLT,MLT.2_1,Malta,GÄ§awdex,bws,Dom,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MUS,MUS.1_1,Mauritius,Agalega Islands,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.1_1,Mauritius,Agalega Islands,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.1_1,Mauritius,Agalega Islands,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.1_1,Mauritius,Agalega Islands,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.1_1,Mauritius,Agalega Islands,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.2_1,Mauritius,Black River,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.2_1,Mauritius,Black River,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.2_1,Mauritius,Black River,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.3_1,Mauritius,Flacq,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.3_1,Mauritius,Flacq,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.3_1,Mauritius,Flacq,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.3_1,Mauritius,Flacq,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.3_1,Mauritius,Flacq,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.4_1,Mauritius,Grand Port,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.4_1,Mauritius,Grand Port,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.4_1,Mauritius,Grand Port,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.4_1,Mauritius,Grand Port,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.4_1,Mauritius,Grand Port,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.5_1,Mauritius,Moka,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.5_1,Mauritius,Moka,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.5_1,Mauritius,Moka,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.6_1,Mauritius,Pamplemousses,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.6_1,Mauritius,Pamplemousses,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.6_1,Mauritius,Pamplemousses,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.7_1,Mauritius,Plaines Wilhems,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.7_1,Mauritius,Plaines Wilhems,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.7_1,Mauritius,Plaines Wilhems,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.8_1,Mauritius,Port Louis,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.8_1,Mauritius,Port Louis,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.8_1,Mauritius,Port Louis,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.9_1,Mauritius,RiviÃ¨re du Rempart,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.9_1,Mauritius,RiviÃ¨re du Rempart,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.9_1,Mauritius,RiviÃ¨re du Rempart,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.9_1,Mauritius,RiviÃ¨re du Rempart,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.9_1,Mauritius,RiviÃ¨re du Rempart,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
NRU,NRU.4_1,Nauru,Anibare,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.4_1,Nauru,Anibare,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.5_1,Nauru,Baiti,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.5_1,Nauru,Baiti,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.5_1,Nauru,Baiti,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.5_1,Nauru,Baiti,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.5_1,Nauru,Baiti,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.6_1,Nauru,Boe,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.6_1,Nauru,Boe,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.6_1,Nauru,Boe,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.6_1,Nauru,Boe,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.6_1,Nauru,Boe,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.7_1,Nauru,Buada,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.7_1,Nauru,Buada,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.7_1,Nauru,Buada,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.7_1,Nauru,Buada,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.7_1,Nauru,Buada,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.8_1,Nauru,Denigomodu,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.8_1,Nauru,Denigomodu,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.8_1,Nauru,Denigomodu,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.8_1,Nauru,Denigomodu,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.8_1,Nauru,Denigomodu,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.9_1,Nauru,Ewa,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.9_1,Nauru,Ewa,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.9_1,Nauru,Ewa,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.9_1,Nauru,Ewa,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,NRU.9_1,Nauru,Ewa,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NZL,NZL.4_1,New Zealand,Chatham Islands,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NZL,NZL.4_1,New Zealand,Chatham Islands,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NZL,NZL.4_1,New Zealand,Chatham Islands,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NZL,NZL.4_1,New Zealand,Chatham Islands,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NZL,NZL.4_1,New Zealand,Chatham Islands,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.1_1,Palau,Aimeliik,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.1_1,Palau,Aimeliik,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.1_1,Palau,Aimeliik,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.1_1,Palau,Aimeliik,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.1_1,Palau,Aimeliik,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.2_1,Palau,Airai,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.2_1,Palau,Airai,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.2_1,Palau,Airai,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.2_1,Palau,Airai,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.2_1,Palau,Airai,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.3_1,Palau,Angaur,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.3_1,Palau,Angaur,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.3_1,Palau,Angaur,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.3_1,Palau,Angaur,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.3_1,Palau,Angaur,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.4_1,Palau,Hatohobei,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.4_1,Palau,Hatohobei,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.4_1,Palau,Hatohobei,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.4_1,Palau,Hatohobei,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.4_1,Palau,Hatohobei,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.5_1,Palau,Kayangel,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.5_1,Palau,Kayangel,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.5_1,Palau,Kayangel,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.5_1,Palau,Kayangel,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.5_1,Palau,Kayangel,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.6_1,Palau,Koror,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.6_1,Palau,Koror,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.6_1,Palau,Koror,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.6_1,Palau,Koror,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.6_1,Palau,Koror,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.7_1,Palau,Melekeok,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.7_1,Palau,Melekeok,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.7_1,Palau,Melekeok,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.7_1,Palau,Melekeok,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.7_1,Palau,Melekeok,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.8_1,Palau,Ngaraard,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.8_1,Palau,Ngaraard,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.8_1,Palau,Ngaraard,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.8_1,Palau,Ngaraard,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.8_1,Palau,Ngaraard,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.9_1,Palau,Ngarchelong,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.9_1,Palau,Ngarchelong,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.9_1,Palau,Ngarchelong,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.9_1,Palau,Ngarchelong,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,PLW.9_1,Palau,Ngarchelong,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PRT,PRT.2_1,Portugal,Azores,bws,Tot,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
PRT,PRT.2_1,Portugal,Azores,bws,Dom,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
PRT,PRT.2_1,Portugal,Azores,bws,Ind,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
PRT,PRT.2_1,Portugal,Azores,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
PRT,PRT.2_1,Portugal,Azores,bws,Liv,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
SGP,SGP.1_1,Singapore,Central,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,SGP.2_1,Singapore,East,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,SGP.3_1,Singapore,North,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,SGP.4_1,Singapore,North-East,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,SGP.5_1,Singapore,West,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SLB,SLB.1_1,Solomon Islands,Central,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.1_1,Solomon Islands,Central,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.2_1,Solomon Islands,Choiseul,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.2_1,Solomon Islands,Choiseul,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.3_1,Solomon Islands,Guadalcanal,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.3_1,Solomon Islands,Guadalcanal,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.4_1,Solomon Islands,Honiara,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.4_1,Solomon Islands,Honiara,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.5_1,Solomon Islands,Isabel,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.5_1,Solomon Islands,Isabel,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.6_1,Solomon Islands,Makira Ulawa,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.6_1,Solomon Islands,Makira Ulawa,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.6_1,Solomon Islands,Makira Ulawa,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.7_1,Solomon Islands,Malaita,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.7_1,Solomon Islands,Malaita,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.8_1,Solomon Islands,Rennell and Bellona,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.8_1,Solomon Islands,Rennell and Bellona,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.8_1,Solomon Islands,Rennell and Bellona,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.9_1,Solomon Islands,Temotu,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.9_1,Solomon Islands,Temotu,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,SLB.9_1,Solomon Islands,Temotu,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.1_1,Seychelles,Anse aux Pins,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.1_1,Seychelles,Anse aux Pins,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.1_1,Seychelles,Anse aux Pins,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.1_1,Seychelles,Anse aux Pins,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.1_1,Seychelles,Anse aux Pins,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.2_1,Seychelles,Anse Boileau,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.2_1,Seychelles,Anse Boileau,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.2_1,Seychelles,Anse Boileau,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.2_1,Seychelles,Anse Boileau,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.2_1,Seychelles,Anse Boileau,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.3_1,Seychelles,Anse Ã‰toile,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.3_1,Seychelles,Anse Ã‰toile,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.3_1,Seychelles,Anse Ã‰toile,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.3_1,Seychelles,Anse Ã‰toile,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.3_1,Seychelles,Anse Ã‰toile,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.4_1,Seychelles,Anse Royale,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.4_1,Seychelles,Anse Royale,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.4_1,Seychelles,Anse Royale,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.4_1,Seychelles,Anse Royale,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.4_1,Seychelles,Anse Royale,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.5_1,Seychelles,Au Cap,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.5_1,Seychelles,Au Cap,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.5_1,Seychelles,Au Cap,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.5_1,Seychelles,Au Cap,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.5_1,Seychelles,Au Cap,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.6_1,Seychelles,Baie Lazare,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.6_1,Seychelles,Baie Lazare,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.6_1,Seychelles,Baie Lazare,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.6_1,Seychelles,Baie Lazare,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.6_1,Seychelles,Baie Lazare,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.7_1,Seychelles,Baie Sainte Anne,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.7_1,Seychelles,Baie Sainte Anne,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.7_1,Seychelles,Baie Sainte Anne,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.7_1,Seychelles,Baie Sainte Anne,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.7_1,Seychelles,Baie Sainte Anne,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.8_1,Seychelles,Beau Vallon,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.8_1,Seychelles,Beau Vallon,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.8_1,Seychelles,Beau Vallon,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.8_1,Seychelles,Beau Vallon,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.8_1,Seychelles,Beau Vallon,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.9_1,Seychelles,Bel Air,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.9_1,Seychelles,Bel Air,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,SYC.9_1,Seychelles,Bel Air,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
