gid_0,gid_1,name_0,name_1,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
MWI,MWI.27_1,Malawi,Thyolo,2030,pes,bws,Irr,2.278278633,1102,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2030,pes,bws,Liv,2.220180238,1148,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2030,pes,bws,Tot,2.225289086,1171,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,Dom,2.63394071,982,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,Ind,2.480920518,1061,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,Irr,2.769804613,971,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,Liv,2.617011765,1008,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,Tot,2.672792599,1031,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,Dom,2.755849687,963,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,Ind,2.550788897,1083,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,Irr,2.867498242,973,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,Liv,2.767356655,982,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,Tot,2.784172817,1001,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,Dom,2.600635837,1015,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,Ind,2.3763348,1141,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,Irr,2.665975457,1026,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,Liv,2.632054855,1017,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,Tot,2.607209904,1071,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,Dom,3.348114899,791,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,Ind,3.124931736,897,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,Irr,3.28329287,835,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,Liv,3.364038093,799,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,Tot,3.326443616,842,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,Dom,3.908234032,691,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,Ind,3.63799076,845,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,Irr,4.090247407,650,4,Extremely High (>80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,Liv,3.902510139,671,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,Tot,3.918706371,705,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,Dom,3.395649609,841,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,Ind,3.194608882,934,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,Irr,3.556454518,821,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,Liv,3.438393938,833,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,Tot,3.427916515,880,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2030,opt,bws,One,1.727757064,1329,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2030,bau,bws,One,1.599838373,1395,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2030,pes,bws,One,1.546787098,1494,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,opt,bws,One,1.883424783,1265,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,bau,bws,One,2.078528524,1199,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2050,pes,bws,One,2.041611261,1197,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,opt,bws,One,2.475334288,994,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,bau,bws,One,2.878666073,935,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.27_1,Malawi,Thyolo,2080,pes,bws,One,2.500361102,1128,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,Dom,0.827218535,1842,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,Ind,0.912330479,1819,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,Irr,0.843488155,1830,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,Liv,0.763852291,1905,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,Tot,0.837727348,1926,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,Dom,0.83297253,1849,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,Ind,0.918974988,1829,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,Irr,0.851016943,1855,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,Liv,0.769521287,1919,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,Tot,0.843760313,1939,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,Dom,0.704763089,1903,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,Ind,0.778416133,1882,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,Irr,0.714290727,1894,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,Liv,0.650585269,1979,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,Tot,0.713688577,1991,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,Dom,1.624178336,1457,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,Ind,1.870138345,1364,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,Irr,1.673675009,1449,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,Liv,1.505768253,1568,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,Tot,1.651502735,1515,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,Dom,1.797829334,1419,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,Ind,2.056232719,1308,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,Irr,1.854810643,1433,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,Liv,1.652946573,1554,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,Tot,1.825460109,1489,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,Dom,1.739651889,1476,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,Ind,2.010472331,1321,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,Irr,1.790765386,1442,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,Liv,1.616163448,1601,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,Tot,1.770277409,1514,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,Dom,2.61149486,1008,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,Ind,2.755645652,1005,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,Irr,2.649812961,1033,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,Liv,2.556927013,1041,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,Tot,2.628978452,1054,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,Dom,3.152280477,915,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,Ind,3.477158533,892,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,Irr,3.211653964,942,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,Liv,3.075820008,957,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,Tot,3.174302724,969,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,Dom,2.192406443,1377,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,Ind,2.616251357,1164,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,Irr,2.33842701,1335,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,Liv,2.081532612,1454,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,Tot,2.247004757,1401,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,opt,bws,One,0.49969686,2115,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,bau,bws,One,0.503405404,2191,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2030,pes,bws,One,0.425599845,2258,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,opt,bws,One,0.985043414,1858,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,bau,bws,One,1.081324521,1819,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2050,pes,bws,One,1.057261738,1852,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,opt,bws,One,1.672690408,1475,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,bau,bws,One,2.167879492,1278,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.28_1,Malawi,Zomba,2080,pes,bws,One,1.361696918,1779,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,Dom,0,2828,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,Ind,0,2797.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,Irr,0,2784,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,Liv,0,2841.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,Tot,0,2860.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,Dom,0,2825.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,Ind,0,2790.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,Irr,0,2785,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,Liv,0,2839,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,Tot,0,2858,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,Dom,0,2830.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,Ind,0,2798,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,Irr,0,2772,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,Liv,0,2844,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,Tot,0,2863,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,Dom,0,2861,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,Ind,0,2821.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,Irr,0,2804,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,Liv,0,2874.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,Tot,0,2893.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,Dom,0,2886.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,Ind,0,2848,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,Irr,0,2842,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,Liv,0,2900.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,Tot,0,2923,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,Dom,0,2867.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,Ind,0,2830.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,Irr,0,2806,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,Liv,0,2881,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,Tot,0,2900,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,Dom,0,2879.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,Ind,0,2840,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,Irr,0,2827,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,Liv,0,2892.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,Tot,0,2912,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,Dom,0,2920,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,Ind,0,2889,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,Irr,0,2872,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,Liv,0,2933.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,Tot,0,2957,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,Dom,0,2917.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,Ind,0,2882.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,Irr,0,2850.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,Liv,0,2931.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,Tot,0,2950.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,opt,bws,One,0,2862.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,bau,bws,One,0,2860,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2030,pes,bws,One,0,2865,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,opt,bws,One,0,2895.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,bau,bws,One,0,2925,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2050,pes,bws,One,0,2902,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,opt,bws,One,0,2914,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,bau,bws,One,0,2960,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.2_1,Malawi,Blantyre,2080,pes,bws,One,0,2952.5,0,Low (<10%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,Dom,2.150618729,1169,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,Ind,2.03579338,1245,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,Irr,2.569591779,1010,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,Liv,2.242342193,1151,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,Tot,2.493541322,1064,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,Dom,1.835715569,1325,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,Ind,1.669187148,1433,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,Irr,2.147470904,1185,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,Liv,2.004047405,1258,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,Tot,2.093340104,1247,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,pes,bws,Dom,1.699659012,1436,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,pes,bws,Ind,1.533640918,1542,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,pes,bws,Irr,1.978073714,1244,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,pes,bws,Liv,1.870590716,1335,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,pes,bws,Tot,1.92738623,1315,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,opt,bws,Dom,2.052480339,1215,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,opt,bws,Ind,1.949898998,1320,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,opt,bws,Irr,2.374693137,1100,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,opt,bws,Liv,2.26314132,1135,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,opt,bws,Tot,2.276446954,1174,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,bau,bws,Dom,2.445941944,1067,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,bau,bws,Ind,2.408847955,1127,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,bau,bws,Irr,2.861837918,977,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,bau,bws,Liv,2.631457305,1036,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,bau,bws,Tot,2.725649636,1023,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,pes,bws,Dom,2.548721638,1032,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,pes,bws,Ind,2.571812319,1070,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,pes,bws,Irr,3.00890804,907,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,pes,bws,Liv,2.59833479,1029,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2050,pes,bws,Tot,2.866647048,971,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,opt,bws,Dom,2.940231182,898,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,opt,bws,Ind,3.107039879,900,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,opt,bws,Irr,3.488951215,730,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,opt,bws,Liv,3.125607939,867,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,opt,bws,Tot,3.233444023,874,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,bau,bws,Dom,3.377671118,855,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,bau,bws,Ind,3.671268552,832,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,bau,bws,Irr,3.993569359,672,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,bau,bws,Liv,3.527263289,830,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,bau,bws,Tot,3.670803441,832,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,pes,bws,Dom,2.877689976,1010,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,pes,bws,Ind,3.036007345,997,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,pes,bws,Irr,3.411213647,859,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,pes,bws,Liv,3.079723884,959,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2080,pes,bws,Tot,3.175991469,956,3,High (40-80%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,opt,bws,One,1.781135238,1294,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MWI,MWI.3_1,Malawi,Chikwawa,2030,bau,bws,One,1.711732836,1346,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
